RowNumber,species_1,cluster_1,species_2,cluster_2,dist,neighborhood,cross_species_cluster1_species_1,cross_species_cluster2_species_2,NewSortColumn
3654,3,40,1,40,52.2010932,179,38,39,88
11341,3,40,4,40,35.23478724,179,38,39,88
25797,2,40,4,41,43.00093379,179,38,39,88
3683,3,40,1,41,43.88821391,179,38,39,88
11370,3,40,4,41,48.07258625,179,38,39,88
25759,2,38,4,39,48.9795963,179,39,38,88
28325,2,38,5,40,49.16146704,179,39,38,88
30838,4,38,5,40,54.53295242,179,39,38,88
3595,3,39,1,38,45.61063378,179,39,38,88
25760,2,39,4,39,37.59585383,179,39,38,88
3624,3,39,1,39,38.81134354,179,39,38,88
11311,3,39,4,39,37.8468599,179,39,38,88
28326,2,39,5,40,37.18230681,179,39,38,88
7433,3,39,2,40,37.91720848,179,39,38,88
14758,3,39,5,40,37.4562973,179,39,38,88
20424,1,40,4,39,47.54262751,179,39,38,88
17617,1,40,2,40,47.98771423,179,39,38,88
22909,1,40,5,40,47.59237979,179,39,38,88
30840,4,40,5,40,25.91793445,179,39,38,88
3597,3,41,1,38,54.40146953,179,39,38,88
20425,1,41,4,39,36.89291278,179,39,38,88
3626,3,41,1,39,49.55445036,179,39,38,88
11313,3,41,4,39,48.63292656,179,39,38,88
17618,1,41,2,40,36.83586268,179,39,38,88
22910,1,41,5,40,36.43396246,179,39,38,88
7435,3,41,2,40,49.12538016,179,39,38,88
14760,3,41,5,40,48.3430285,179,39,38,88
30841,4,41,5,40,42.69569548,179,39,38,88
3598,3,55,1,38,58.22853274,179,39,38,88
3627,3,55,1,39,53.5631029,179,39,38,88
11314,3,55,4,39,52.60978675,179,39,38,88
7436,3,55,2,40,53.04223656,179,39,38,88
14761,3,55,5,40,52.52472872,179,39,38,88
3599,3,56,1,38,61.09450269,179,39,38,88
3628,3,56,1,39,56.66989627,179,39,38,88
11315,3,56,4,39,55.73420502,179,39,38,88
7437,3,56,2,40,56.20529259,179,39,38,88
14762,3,56,5,40,55.53664017,179,39,38,88
3600,3,57,1,38,52.46033636,179,39,38,88
3629,3,57,1,39,50.78627353,179,39,38,88
11316,3,57,4,39,48.42363801,179,39,38,88
7438,3,57,2,40,49.07179128,179,39,38,88
14763,3,57,5,40,49.12760359,179,39,38,88
25741,2,38,4,38,16.59173137,179,39,39,88
28289,2,38,5,38,23.16876986,179,39,39,88
30782,4,38,5,38,31.62673526,179,39,39,88
28307,2,38,5,39,11.09274279,179,39,39,88
30810,4,38,5,39,24.38529303,179,39,39,88
25777,2,38,4,40,36.76723745,179,39,39,88
25795,2,38,4,41,14.98426556,179,39,39,88
25742,2,39,4,38,41.61698817,179,39,39,88
28290,2,39,5,38,38.20339311,179,39,39,88
7375,3,39,2,38,26.93260882,179,39,39,88
11282,3,39,4,38,37.96219092,179,39,39,88
14700,3,39,5,38,35.45204087,179,39,39,88
28308,2,39,5,39,19.87136736,179,39,39,88
7404,3,39,2,39,4.445993718,179,39,39,88
14729,3,39,5,39,16.15533827,179,39,39,88
25778,2,39,4,40,13.52543676,179,39,39,88
3653,3,39,1,40,23.71919997,179,39,39,88
11340,3,39,4,40,15.38005104,179,39,39,88
25796,2,39,4,41,16.77300309,179,39,39,88
3682,3,39,1,41,6.25782087,179,39,39,88
11369,3,39,4,41,12.72518945,179,39,39,88
17581,1,40,2,38,4.724315636,179,39,39,88
20406,1,40,4,38,18.10660307,179,39,39,88
22873,1,40,5,38,24.49172249,179,39,39,88
30784,4,40,5,38,39.41766739,179,39,39,88
17599,1,40,2,39,27.74966406,179,39,39,88
22891,1,40,5,39,8.969306765,179,39,39,88
30812,4,40,5,39,26.9957447,179,39,39,88
20442,1,40,4,40,34.31650687,179,39,39,88
20460,1,40,4,41,11.80852522,179,39,39,88
17582,1,41,2,38,32.30798213,179,39,39,88
20407,1,41,4,38,43.04010691,179,39,39,88
22874,1,41,5,38,39.13104037,179,39,39,88
7377,3,41,2,38,13.08887181,179,39,39,88
11284,3,41,4,38,17.10249101,179,39,39,88
14702,3,41,5,38,24.39801607,179,39,39,88
30785,4,41,5,38,27.7889856,179,39,39,88
17600,1,41,2,39,2.376194046,179,39,39,88
22892,1,41,5,39,21.42932664,179,39,39,88
7406,3,41,2,39,33.96910522,179,39,39,88
14731,3,41,5,39,17.8674031,179,39,39,88
30813,4,41,5,39,5.423020415,179,39,39,88
20443,1,41,4,40,12.2475594,179,39,39,88
3655,3,41,1,40,13.31680506,179,39,39,88
11342,3,41,4,40,38.90103539,179,39,39,88
20461,1,41,4,41,18.51625792,179,39,39,88
3684,3,41,1,41,35.50916441,179,39,39,88
11371,3,41,4,41,20.62168549,179,39,39,88
7378,3,55,2,38,8.883617965,179,39,39,88
11285,3,55,4,38,12.70879346,179,39,39,88
14703,3,55,5,38,28.92988866,179,39,39,88
7407,3,55,2,39,34.92243305,179,39,39,88
14732,3,55,5,39,16.64445457,179,39,39,88
3656,3,55,1,40,9.215363702,179,39,39,88
11343,3,55,4,40,40.94967712,179,39,39,88
3685,3,55,1,41,36.49804633,179,39,39,88
11372,3,55,4,41,19.7284184,179,39,39,88
7379,3,56,2,38,16.85104074,179,39,39,88
11286,3,56,4,38,4.776188372,179,39,39,88
14704,3,56,5,38,33.39904897,179,39,39,88
7408,3,56,2,39,41.44495999,179,39,39,88
14733,3,56,5,39,24.42371031,179,39,39,88
3657,3,56,1,40,17.99804192,179,39,39,88
11344,3,56,4,40,46.14992705,179,39,39,88
3686,3,56,1,41,42.90770202,179,39,39,88
11373,3,56,4,41,28.03081152,179,39,39,88
7380,3,57,2,38,15.50891608,179,39,39,88
11287,3,57,4,38,28.08823069,179,39,39,88
14705,3,57,5,38,14.84062326,179,39,39,88
7409,3,57,2,39,34.77824029,179,39,39,88
14734,3,57,5,39,19.13893855,179,39,39,88
3658,3,57,1,40,17.90240879,179,39,39,88
11345,3,57,4,40,38.56229911,179,39,39,88
3687,3,57,1,41,35.91025909,179,39,39,88
11374,3,57,4,41,21.75682129,179,39,39,88
20476,1,38,4,42,78.88076189,179,38,42,89
11397,3,38,4,42,79.70358192,179,38,42,89
17651,1,38,2,43,80.16899087,179,38,42,89
3739,3,38,1,43,81.22423348,179,38,42,89
7490,3,38,2,43,80.48800546,179,38,42,89
22961,1,38,5,46,79.27035779,179,38,42,89
14844,3,38,5,46,80.74253742,179,38,42,89
20477,1,39,4,42,80.05359238,179,38,42,89
17652,1,39,2,43,80.83490759,179,38,42,89
22962,1,39,5,46,81.0409388,179,38,42,89
30923,4,39,5,46,78.56938957,179,38,42,89
25815,2,40,4,42,78.35792362,179,38,42,89
11399,3,40,4,42,78.19919088,179,38,42,89
3741,3,40,1,43,79.54629023,179,38,42,89
7492,3,40,2,43,79.36870552,179,38,42,89
28381,2,40,5,46,79.18267441,179,38,42,89
14846,3,40,5,46,78.61216719,179,38,42,89
17633,1,38,2,42,82.11092604,179,38,43,89
22925,1,38,5,42,69.36619701,179,38,43,89
3710,3,38,1,42,78.01745079,179,38,43,89
7461,3,38,2,42,81.54427802,179,38,43,89
14786,3,38,5,42,71.40070267,179,38,43,89
20494,1,38,4,43,82.39950602,179,38,43,89
22943,1,38,5,43,75.9253159,179,38,43,89
11426,3,38,4,43,83.31496516,179,38,43,89
14815,3,38,5,43,75.79978785,179,38,43,89
17669,1,38,2,46,74.38526666,179,38,43,89
7519,3,38,2,46,76.47851237,179,38,43,89
17634,1,39,2,42,82.01709783,179,38,43,89
22926,1,39,5,42,71.60857924,179,38,43,89
30867,4,39,5,42,68.89411158,179,38,43,89
20495,1,39,4,43,83.67738453,179,38,43,89
22944,1,39,5,43,76.20947006,179,38,43,89
30895,4,39,5,43,74.15153971,179,38,43,89
17670,1,39,2,46,76.6738957,179,38,43,89
28345,2,40,5,42,69.51238166,179,38,43,89
3712,3,40,1,42,77.20364469,179,38,43,89
7463,3,40,2,42,81.42158511,179,38,43,89
14788,3,40,5,42,68.78758363,179,38,43,89
25833,2,40,4,43,82.07321509,179,38,43,89
28363,2,40,5,43,74.71462541,179,38,43,89
11428,3,40,4,43,81.78572625,179,38,43,89
14817,3,40,5,43,75.18439913,179,38,43,89
7521,3,40,2,46,73.71213859,179,38,43,89
17687,1,38,2,44,53.05444719,179,38,44,89
20512,1,38,4,44,47.23594256,179,38,44,89
22979,1,38,5,44,47.50947886,179,38,44,89
3768,3,38,1,44,50.74830197,179,38,44,89
7548,3,38,2,44,49.10383395,179,38,44,89
11455,3,38,4,44,49.34097942,179,38,44,89
14873,3,38,5,44,49.36789445,179,38,44,89
17705,1,38,2,47,47.84120521,179,38,44,89
20530,1,38,4,47,50.86600014,179,38,44,89
22997,1,38,5,47,58.00704381,179,38,44,89
7577,3,38,2,47,49.56496324,179,38,44,89
11484,3,38,4,47,52.28807234,179,38,44,89
14902,3,38,5,47,56.1171454,179,38,44,89
17723,1,38,2,48,61.62240623,179,38,44,89
20548,1,38,4,48,59.32189052,179,38,44,89
23015,1,38,5,48,47.21388911,179,38,44,89
7606,3,38,2,48,59.70639913,179,38,44,89
11513,3,38,4,48,57.48374508,179,38,44,89
14931,3,38,5,48,48.55794222,179,38,44,89
20566,1,38,4,60,54.90659911,179,38,44,89
11542,3,38,4,60,53.19041327,179,38,44,89
17688,1,39,2,44,50.20378643,179,38,44,89
20513,1,39,4,44,49.73769006,179,38,44,89
22980,1,39,5,44,49.76654826,179,38,44,89
30951,4,39,5,44,46.01506449,179,38,44,89
17706,1,39,2,47,50.01373871,179,38,44,89
20531,1,39,4,47,52.95134019,179,38,44,89
22998,1,39,5,47,56.86282046,179,38,44,89
30979,4,39,5,47,54.46885354,179,38,44,89
17724,1,39,2,48,60.46412542,179,38,44,89
20549,1,39,4,48,58.27787121,179,38,44,89
23016,1,39,5,48,49.02345263,179,38,44,89
31007,4,39,5,48,45.19356905,179,38,44,89
20567,1,39,4,60,53.96320828,179,38,44,89
25851,2,40,4,44,46.5675689,179,38,44,89
28399,2,40,5,44,46.87237572,179,38,44,89
3770,3,40,1,44,48.71375353,179,38,44,89
7550,3,40,2,44,51.91696899,179,38,44,89
11457,3,40,4,44,46.30182251,179,38,44,89
14875,3,40,5,44,46.80322713,179,38,44,89
25869,2,40,4,47,50.28825134,179,38,44,89
28417,2,40,5,47,55.23483899,179,38,44,89
7579,3,40,2,47,46.94222418,179,38,44,89
11486,3,40,4,47,50.05489472,179,38,44,89
14904,3,40,5,47,56.97542602,179,38,44,89
25887,2,40,4,48,56.59346188,179,38,44,89
28435,2,40,5,48,46.08040522,179,38,44,89
7608,3,40,2,48,60.55982121,179,38,44,89
11515,3,40,4,48,58.17829347,179,38,44,89
14933,3,40,5,48,46.24374458,179,38,44,89
25905,2,40,4,60,52.20111385,179,38,44,89
11544,3,40,4,60,54.07692634,179,38,44,89
25813,2,38,4,42,84.54072631,179,39,42,89
28379,2,38,5,46,85.38528537,179,39,42,89
30922,4,38,5,46,87.98480826,179,39,42,89
25814,2,39,4,42,82.39505943,179,39,42,89
11398,3,39,4,42,82.08813461,179,39,42,89
3740,3,39,1,43,82.83711746,179,39,42,89
7491,3,39,2,43,82.15448391,179,39,42,89
28380,2,39,5,46,83.24671506,179,39,42,89
14845,3,39,5,46,83.02046427,179,39,42,89
20478,1,40,4,42,83.97916188,179,39,42,89
17653,1,40,2,43,83.93296231,179,39,42,89
22963,1,40,5,46,84.82215868,179,39,42,89
30924,4,40,5,46,80.52839457,179,39,42,89
20479,1,41,4,42,82.42883403,179,39,42,89
11400,3,41,4,42,82.82941673,179,39,42,89
17654,1,41,2,43,82.46510718,179,39,42,89
3742,3,41,1,43,83.36010684,179,39,42,89
7493,3,41,2,43,82.54442383,179,39,42,89
22964,1,41,5,46,83.28603646,179,39,42,89
14847,3,41,5,46,83.50612106,179,39,42,89
30925,4,41,5,46,83.56852628,179,39,42,89
11401,3,55,4,42,86.74930522,179,39,42,89
3743,3,55,1,43,87.07441305,179,39,42,89
7494,3,55,2,43,86.18493034,179,39,42,89
14848,3,55,5,46,87.46053146,179,39,42,89
11402,3,56,4,42,88.49033521,179,39,42,89
3744,3,56,1,43,88.61481351,179,39,42,89
7495,3,56,2,43,87.82606111,179,39,42,89
14849,3,56,5,46,89.13036872,179,39,42,89
11403,3,57,4,42,82.70451459,179,39,42,89
3745,3,57,1,43,84.54434116,179,39,42,89
7496,3,57,2,43,83.571251,179,39,42,89
14850,3,57,5,46,83.78998899,179,39,42,89
28343,2,38,5,42,78.41922881,179,39,43,89
30866,4,38,5,42,82.01585385,179,39,43,89
25831,2,38,4,43,88.02410633,179,39,43,89
28361,2,38,5,43,79.89586151,179,39,43,89
30894,4,38,5,43,82.81192945,179,39,43,89
28344,2,39,5,42,75.03864963,179,39,43,89
3711,3,39,1,42,80.25681992,179,39,43,89
7462,3,39,2,42,83.49612273,179,39,43,89
14787,3,39,5,42,74.86805333,179,39,43,89
25832,2,39,4,43,86.13961269,179,39,43,89
28362,2,39,5,43,78.13838585,179,39,43,89
11427,3,39,4,43,85.84970575,179,39,43,89
14816,3,39,5,43,77.7857244,179,39,43,89
7520,3,39,2,46,79.57868571,179,39,43,89
17635,1,40,2,42,84.46017065,179,39,43,89
22927,1,40,5,42,77.77975052,179,39,43,89
30868,4,40,5,42,71.64216143,179,39,43,89
20496,1,40,4,43,87.52494112,179,39,43,89
22945,1,40,5,43,79.3484455,179,39,43,89
30896,4,40,5,43,75.3794824,179,39,43,89
17671,1,40,2,46,82.27834209,179,39,43,89
17636,1,41,2,42,83.99986906,179,39,43,89
22928,1,41,5,42,74.95904334,179,39,43,89
3713,3,41,1,42,80.35112533,179,39,43,89
7464,3,41,2,42,82.96978281,179,39,43,89
14789,3,41,5,42,76.96771321,179,39,43,89
30869,4,41,5,42,75.85237031,179,39,43,89
20497,1,41,4,43,86.18353925,179,39,43,89
22946,1,41,5,43,78.2383707,179,39,43,89
11429,3,41,4,43,86.09335514,179,39,43,89
14818,3,41,5,43,77.95554354,179,39,43,89
30897,4,41,5,43,78.11081186,179,39,43,89
17672,1,41,2,46,79.75858879,179,39,43,89
7522,3,41,2,46,81.28854984,179,39,43,89
3714,3,55,1,42,84.45767722,179,39,43,89
7465,3,55,2,42,87.02160616,179,39,43,89
14790,3,55,5,42,81.13285776,179,39,43,89
11430,3,55,4,43,90.21906564,179,39,43,89
14819,3,55,5,43,82.04170673,179,39,43,89
7523,3,55,2,46,85.19819639,179,39,43,89
3715,3,56,1,42,86.25585741,179,39,43,89
7466,3,56,2,42,88.85401116,179,39,43,89
14791,3,56,5,42,83.24907222,179,39,43,89
11431,3,56,4,43,91.93067854,179,39,43,89
14820,3,56,5,43,83.91782628,179,39,43,89
7524,3,56,2,46,86.91800114,179,39,43,89
3716,3,57,1,42,80.43636702,179,39,43,89
7467,3,57,2,42,82.74136415,179,39,43,89
14792,3,57,5,42,76.22390644,179,39,43,89
11432,3,57,4,43,86.12539021,179,39,43,89
14821,3,57,5,43,78.11285679,179,39,43,89
7525,3,57,2,46,81.38874661,179,39,43,89
25849,2,38,4,44,47.36859999,179,39,44,89
28397,2,38,5,44,46.1477907,179,39,44,89
30950,4,38,5,44,53.4771482,179,39,44,89
25867,2,38,4,47,49.3177285,179,39,44,89
28415,2,38,5,47,50.36630595,179,39,44,89
30978,4,38,5,47,55.19902916,179,39,44,89
25885,2,38,4,48,52.01879364,179,39,44,89
28433,2,38,5,48,46.16126651,179,39,44,89
31006,4,38,5,48,52.76575204,179,39,44,89
25903,2,38,4,60,44.39444144,179,39,44,89
25850,2,39,4,44,48.50833021,179,39,44,89
28398,2,39,5,44,48.40489738,179,39,44,89
3769,3,39,1,44,48.5369476,179,39,44,89
7549,3,39,2,44,48.96190331,179,39,44,89
11456,3,39,4,44,47.35254436,179,39,44,89
14874,3,39,5,44,47.22566691,179,39,44,89
25868,2,39,4,47,51.78089079,179,39,44,89
28416,2,39,5,47,54.96521974,179,39,44,89
7578,3,39,2,47,47.32616818,179,39,44,89
11485,3,39,4,47,50.56401772,179,39,44,89
14903,3,39,5,47,53.52290261,179,39,44,89
25886,2,39,4,48,56.60386403,179,39,44,89
28434,2,39,5,48,47.88628072,179,39,44,89
7607,3,39,2,48,57.541423,179,39,44,89
11514,3,39,4,48,55.12586314,179,39,44,89
14932,3,39,5,48,46.65319597,179,39,44,89
25904,2,39,4,60,50.64116226,179,39,44,89
11543,3,39,4,60,49.01696256,179,39,44,89
17689,1,40,2,44,46.49025042,179,39,44,89
20514,1,40,4,44,47.26113348,179,39,44,89
22981,1,40,5,44,46.24028096,179,39,44,89
30952,4,40,5,44,45.71485586,179,39,44,89
17707,1,40,2,47,46.85729997,179,39,44,89
20532,1,40,4,47,49.39907492,179,39,44,89
22999,1,40,5,47,50.60970437,179,39,44,89
30980,4,40,5,47,52.49816162,179,39,44,89
17725,1,40,2,48,54.66967568,179,39,44,89
20550,1,40,4,48,52.20485662,179,39,44,89
23017,1,40,5,48,46.11037661,179,39,44,89
31008,4,40,5,48,44.79450793,179,39,44,89
20568,1,40,4,60,44.86735832,179,39,44,89
17690,1,41,2,44,50.83105069,179,39,44,89
20515,1,41,4,44,48.82993829,179,39,44,89
22982,1,41,5,44,48.72949572,179,39,44,89
3771,3,41,1,44,45.95080532,179,39,44,89
7551,3,41,2,44,43.71810664,179,39,44,89
11458,3,41,4,44,46.49113458,179,39,44,89
14876,3,41,5,44,45.35969885,179,39,44,89
30953,4,41,5,44,45.15021779,179,39,44,89
17708,1,41,2,47,48.86832026,179,39,44,89
20533,1,41,4,47,52.22898957,179,39,44,89
23000,1,41,5,47,55.40645996,179,39,44,89
7580,3,41,2,47,45.76746031,179,39,44,89
11487,3,41,4,47,46.17147803,179,39,44,89
14905,3,41,5,47,48.13757054,179,39,44,89
30981,4,41,5,47,50.84409237,179,39,44,89
17726,1,41,2,48,59.32991252,179,39,44,89
20551,1,41,4,48,57.00161049,179,39,44,89
23018,1,41,5,48,48.22205769,179,39,44,89
7609,3,41,2,48,52.17006747,179,39,44,89
11516,3,41,4,48,49.75073881,179,39,44,89
14934,3,41,5,48,44.81130637,179,39,44,89
31009,4,41,5,48,44.86390163,179,39,44,89
20569,1,41,4,60,51.14073844,179,39,44,89
11545,3,41,4,60,42.84669951,179,39,44,89
3772,3,55,1,44,52.3873888,179,39,44,89
7552,3,55,2,44,50.10222163,179,39,44,89
11459,3,55,4,44,52.41819798,179,39,44,89
14877,3,55,5,44,51.38061573,179,39,44,89
7581,3,55,2,47,52.00848176,179,39,44,89
11488,3,55,4,47,54.43261281,179,39,44,89
14906,3,55,5,47,54.17450909,179,39,44,89
7610,3,55,2,48,57.87588662,179,39,44,89
11517,3,55,4,48,55.59534921,179,39,44,89
14935,3,55,5,48,51.144577,179,39,44,89
11546,3,55,4,60,49.088459,179,39,44,89
3773,3,56,1,44,55.56968158,179,39,44,89
7553,3,56,2,44,52.69548469,179,39,44,89
11460,3,56,4,44,55.79692928,179,39,44,89
14878,3,56,5,44,55.02160628,179,39,44,89
7582,3,56,2,47,55.38070153,179,39,44,89
11489,3,56,4,47,57.27000257,179,39,44,89
14907,3,56,5,47,56.71374441,179,39,44,89
7611,3,56,2,48,59.97094724,179,39,44,89
11518,3,56,4,48,57.7293194,179,39,44,89
14936,3,56,5,48,54.28403037,179,39,44,89
11547,3,56,4,60,52.35820194,179,39,44,89
3774,3,57,1,44,40.62539797,179,39,44,89
7554,3,57,2,44,41.65077516,179,39,44,89
11461,3,57,4,44,40.53137686,179,39,44,89
14879,3,57,5,44,38.87597289,179,39,44,89
7583,3,57,2,47,39.93698441,179,39,44,89
11490,3,57,4,47,42.43325488,179,39,44,89
14908,3,57,5,47,44.68586245,179,39,44,89
7612,3,57,2,48,49.323774,179,39,44,89
11519,3,57,4,48,46.59048428,179,39,44,89
14937,3,57,5,48,39.52043024,179,39,44,89
11548,3,57,4,60,36.96077003,179,39,44,89
3282,3,42,1,27,73.26225942,179,42,27,96
10766,3,42,4,27,76.13017014,179,42,27,96
7149,3,42,2,28,72.85719018,179,42,27,96
10969,3,42,4,28,73.80621282,179,42,27,96
14445,3,42,5,28,73.622927,179,42,27,96
30534,4,42,5,28,77.72721042,179,42,27,96
3340,3,42,1,29,75.72692014,179,42,27,96
7178,3,42,2,29,73.94416313,179,42,27,96
14474,3,42,5,29,76.32211588,179,42,27,96
30562,4,42,5,29,81.1642036,179,42,27,96
7207,3,42,2,30,70.46068906,179,42,27,96
14503,3,42,5,30,75.74092407,179,42,27,96
30590,4,42,5,30,79.50741239,179,42,27,96
3398,3,42,1,31,78.01769447,179,42,27,96
3427,3,42,1,32,74.55084436,179,42,27,96
3456,3,42,1,33,77.10468987,179,42,27,96
11114,3,42,4,33,74.40443762,179,42,27,96
14590,3,42,5,36,72.84473289,179,42,27,96
30674,4,42,5,36,77.56445928,179,42,27,96
10824,3,42,4,50,74.646574,179,42,27,96
10853,3,42,4,51,72.93117662,179,42,27,96
10882,3,42,4,52,75.31778128,179,42,27,96
11143,3,42,4,53,77.34649867,179,42,27,96
11172,3,42,4,54,76.37520669,179,42,27,96
10911,3,42,4,58,77.6372838,179,42,27,96
10940,3,42,4,59,75.76349252,179,42,27,96
20085,1,43,4,27,80.4731733,179,42,27,96
25421,2,43,4,27,78.9581212,179,42,27,96
17440,1,43,2,28,76.70161452,179,42,27,96
20211,1,43,4,28,78.02717052,179,42,27,96
22714,1,43,5,28,78.01003891,179,42,27,96
25547,2,43,4,28,76.89292781,179,42,27,96
28131,2,43,5,28,77.14191526,179,42,27,96
17458,1,43,2,29,78.44860041,179,42,27,96
22732,1,43,5,29,80.82194488,179,42,27,96
28149,2,43,5,29,79.92572806,179,42,27,96
17476,1,43,2,30,74.36809562,179,42,27,96
22750,1,43,5,30,80.08837034,179,42,27,96
28167,2,43,5,30,78.76215512,179,42,27,96
20301,1,43,4,33,78.02026807,179,42,27,96
25637,2,43,4,33,76.41606927,179,42,27,96
22804,1,43,5,36,77.10785155,179,42,27,96
28221,2,43,5,36,76.48042363,179,42,27,96
20121,1,43,4,50,79.13673232,179,42,27,96
25457,2,43,4,50,77.93583107,179,42,27,96
20139,1,43,4,51,77.20724261,179,42,27,96
25475,2,43,4,51,75.86913414,179,42,27,96
20157,1,43,4,52,79.50232126,179,42,27,96
25493,2,43,4,52,78.13385957,179,42,27,96
20319,1,43,4,53,81.78650587,179,42,27,96
25655,2,43,4,53,80.9477269,179,42,27,96
20337,1,43,4,54,80.94229329,179,42,27,96
25673,2,43,4,54,80.12508631,179,42,27,96
20175,1,43,4,58,81.81149383,179,42,27,96
25511,2,43,4,58,80.09335034,179,42,27,96
20193,1,43,4,59,79.93961089,179,42,27,96
25529,2,43,4,59,79.29744681,179,42,27,96
14532,3,42,5,34,74.28838974,179,42,28,96
30618,4,42,5,34,78.77957677,179,42,28,96
7265,3,42,2,35,72.41737614,179,42,28,96
14561,3,42,5,35,75.43589792,179,42,28,96
30646,4,42,5,35,80.20027242,179,42,28,96
11259,3,42,4,36,78.12567159,179,42,28,96
3572,3,42,1,37,76.54273485,179,42,28,96
7352,3,42,2,45,75.3948665,179,42,28,96
14648,3,42,5,45,67.32560491,179,42,28,96
30730,4,42,5,45,70.38214304,179,42,28,96
22768,1,43,5,34,78.66033726,179,42,28,96
28185,2,43,5,34,77.43196998,179,42,28,96
17512,1,43,2,35,76.77112768,179,42,28,96
22786,1,43,5,35,79.80248685,179,42,28,96
28203,2,43,5,35,78.84925529,179,42,28,96
20391,1,43,4,36,82.3814004,179,42,28,96
25727,2,43,4,36,81.16621583,179,42,28,96
17566,1,43,2,45,79.8157475,179,42,28,96
22840,1,43,5,45,71.64779564,179,42,28,96
28257,2,43,5,45,70.44916051,179,42,28,96
7120,3,42,2,27,75.61828966,179,42,29,96
14416,3,42,5,27,74.5226144,179,42,29,96
30506,4,42,5,27,77.64086314,179,42,29,96
3311,3,42,1,28,80.31031155,179,42,29,96
10998,3,42,4,29,76.5664847,179,42,29,96
3369,3,42,1,30,76.95683161,179,42,29,96
11027,3,42,4,30,78.07537734,179,42,29,96
11056,3,42,4,31,78.18260812,179,42,29,96
11085,3,42,4,32,80.57367862,179,42,29,96
10795,3,42,4,49,77.16838886,179,42,29,96
17422,1,43,2,27,79.98336569,179,42,29,96
22696,1,43,5,27,78.94392876,179,42,29,96
28113,2,43,5,27,77.53237302,179,42,29,96
20229,1,43,4,29,80.83107521,179,42,29,96
25565,2,43,4,29,79.47128131,179,42,29,96
20247,1,43,4,30,82.26530636,179,42,29,96
25583,2,43,4,30,81.161223,179,42,29,96
20265,1,43,4,31,82.50254991,179,42,29,96
25601,2,43,4,31,81.22056383,179,42,29,96
20283,1,43,4,32,84.82468036,179,42,29,96
25619,2,43,4,32,83.54704847,179,42,29,96
20103,1,43,4,49,81.59154736,179,42,29,96
25439,2,43,4,49,80.14640962,179,42,29,96
20084,1,42,4,27,76.74469502,179,43,27,96
25420,2,42,4,27,79.36663533,179,43,27,96
17439,1,42,2,28,72.27520215,179,43,27,96
20210,1,42,4,28,74.47383508,179,43,27,96
22713,1,42,5,28,75.56470898,179,43,27,96
25546,2,42,4,28,77.27523762,179,43,27,96
28130,2,42,5,28,78.85941564,179,43,27,96
17457,1,42,2,29,75.97795169,179,43,27,96
22731,1,42,5,29,78.97798117,179,43,27,96
28148,2,42,5,29,82.05074907,179,43,27,96
17475,1,42,2,30,74.14764979,179,43,27,96
22749,1,42,5,30,77.73143172,179,43,27,96
28166,2,42,5,30,80.8755974,179,43,27,96
20300,1,42,4,33,73.24297843,179,43,27,96
25636,2,42,4,33,75.76542141,179,43,27,96
22803,1,42,5,36,75.58389994,179,43,27,96
28220,2,42,5,36,79.21058643,179,43,27,96
20120,1,42,4,50,76.07767328,179,43,27,96
25456,2,42,4,50,79.08447134,179,43,27,96
20138,1,42,4,51,73.72492339,179,43,27,96
25474,2,42,4,51,76.6737923,179,43,27,96
20156,1,42,4,52,76.08578692,179,43,27,96
25492,2,42,4,52,78.85190439,179,43,27,96
20318,1,42,4,53,80.09960439,179,43,27,96
25654,2,42,4,53,83.19837193,179,43,27,96
20336,1,42,4,54,78.57530274,179,43,27,96
25672,2,42,4,54,81.49106606,179,43,27,96
20174,1,42,4,58,78.34003659,179,43,27,96
25510,2,42,4,58,80.9937236,179,43,27,96
20192,1,42,4,59,77.88714645,179,43,27,96
25528,2,42,4,59,81.22751885,179,43,27,96
3283,3,43,1,27,67.66962931,179,43,27,96
10767,3,43,4,27,72.54672179,179,43,27,96
7150,3,43,2,28,68.14882136,179,43,27,96
10970,3,43,4,28,69.91791269,179,43,27,96
14446,3,43,5,28,72.20171828,179,43,27,96
30535,4,43,5,28,81.25167283,179,43,27,96
3341,3,43,1,29,72.217177,179,43,27,96
7179,3,43,2,29,72.29022327,179,43,27,96
14475,3,43,5,29,75.33494358,179,43,27,96
30563,4,43,5,29,84.79465914,179,43,27,96
7208,3,43,2,30,72.4028302,179,43,27,96
14504,3,43,5,30,74.53212006,179,43,27,96
30591,4,43,5,30,83.85680969,179,43,27,96
3399,3,43,1,31,77.37640989,179,43,27,96
3428,3,43,1,32,72.27792327,179,43,27,96
3457,3,43,1,33,76.77890113,179,43,27,96
11115,3,43,4,33,69.13369832,179,43,27,96
14591,3,43,5,36,72.84813564,179,43,27,96
30675,4,43,5,36,81.24208722,179,43,27,96
10825,3,43,4,50,72.28128456,179,43,27,96
10854,3,43,4,51,69.64109084,179,43,27,96
10883,3,43,4,52,71.85825125,179,43,27,96
